"HistogramFile","filestem","background.mu","background.sigma","max","threshold","md5","mtime"
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34E04_AE_01_08-fA01b_C110213_20110213111906000_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34E04_AE_01_08-fA01b_C110213_20110213111906000_02_warp_m0g80c8e1e-1x26r3.nrrd",103.087349766611,8.09502974486568,4095,119.277409256342,"3acce170ec46e1f78ccb55eab1753513",2012-09-20 18:16:11
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34E05_AE_01_06-fA01b_C100406_20100406151900734_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34E05_AE_01_06-fA01b_C100406_20100406151900734_02_warp_m0g80c8e1e-1x26r3.nrrd",99.4918468564266,13.9737025908104,4095,127.439252038047,"2f0fc229b6276de221d9e0ea284fed8e",2012-09-20 18:19:32
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34E07_AE_01_03-fA01b_C100328_20100329113606093_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34E07_AE_01_03-fA01b_C100328_20100329113606093_02_warp_m0g80c8e1e-1x26r3.nrrd",167.484369776593,96.9629164703714,4095,361.410202717336,"a2d5f13404995e30d252b28b1866b53f",2012-09-20 18:27:07
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34E09_AE_01_03-fA01b_C100328_20100329113737328_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34E09_AE_01_03-fA01b_C100328_20100329113737328_02_warp_m0g80c8e1e-1x26r3.nrrd",115.466848211228,36.4427963086865,4095,188.352440828601,"57a2aed7adeb5e48ab2c885003242d40",2012-09-20 18:20:04
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34E12_AE_01_05-fA01b_C100120_20100120111328695_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34E12_AE_01_05-fA01b_C100120_20100120111328695_02_warp_m0g80c8e1e-1x26r3.nrrd",115.580747873775,30.8584228941417,4095,177.297593662059,"a128248b386f9c399592899f8a1d4ac0",2012-09-20 18:22:39
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34F03_AE_01_06-fA01b_C100328_20100329114009906_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34F03_AE_01_06-fA01b_C100328_20100329114009906_02_warp_m0g80c8e1e-1x26r3.nrrd",115.051703988092,31.6748518265702,4095,178.401407641233,"18eb392072c6935575a4dceba82aa229",2012-09-20 18:30:10
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34F05_AE_01_06-fA01b_C100121_20100121152026039_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34F05_AE_01_06-fA01b_C100121_20100121152026039_02_warp_m0g80c8e1e-1x26r3.nrrd",115.592992763782,32.5371133733662,4095,180.667219510514,"4f745c16f38386d5f7c7fe36b32334cd",2012-09-20 18:25:29
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34F06_AE_01_03-fA01b_C100122_20100122133155234_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34F06_AE_01_03-fA01b_C100122_20100122133155234_02_warp_m0g80c8e1e-1x26r3.nrrd",99.4786173892822,7.40001860585834,4095,114.278654600999,"370d7b6dd56c6600b65f249a24c70dc9",2012-09-20 18:19:41
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34G01_AE_01_06-fA01b_C091218_20091218104021459_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34G01_AE_01_06-fA01b_C091218_20091218104021459_02_warp_m0g80c8e1e-1x26r3.nrrd",94.5854791811096,3.70740769763461,4095,102.000294576379,"9a86d2cc3ea1fdd4042bafda8f92935c",2012-09-20 18:17:43
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34G04_AE_01_05-fA01b_C100330_20100330112909765_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34G04_AE_01_05-fA01b_C100330_20100330112909765_02_warp_m0g80c8e1e-1x26r3.nrrd",136.645787968262,51.9706118468456,4095,240.587011661953,"d838d53fe989c78d2c2109e6e1c76512",2012-09-20 18:20:15
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34G05_AE_01_05-fA01b_C100401_20100401103806593_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34G05_AE_01_05-fA01b_C100401_20100401103806593_02_warp_m0g80c8e1e-1x26r3.nrrd",156.712963427486,82.011771774958,4095,320.736506977402,"2de2dd893f504d142e09d751374d940c",2012-09-20 18:15:56
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34G06_AE_01_00-fA01b_C090809_20090809112756140_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34G06_AE_01_00-fA01b_C090809_20090809112756140_02_warp_m0g80c8e1e-1x26r3.nrrd",94.6787285324857,3.72968656645425,4095,102.138101665394,"96bf30cfe66b2608d67750382885283f",2012-09-20 18:13:25
"/lmb/home/jefferis/projects/JFRC/FlyLight/FLReg/reformatted.histo/JFRC2_GMR_34G10_AE_01_06-fA01b_C100122_20100122133736593_02_warp_m0g80c8e1e-1x26r3.nrrd","JFRC2_GMR_34G10_AE_01_06-fA01b_C100122_20100122133736593_02_warp_m0g80c8e1e-1x26r3.nrrd",111.315846728104,22.2735615422031,4095,155.86296981251,"026903731a2d619e33e2b0ee0aa1fb9c",2012-09-20 18:24:02
